Installation_Region,Turbine_Model,Gen_Avg_RPM,Gen_Output_Voltage,Gen_Coil_Temp,Grid_Frequency_Hz,Rotor_Blade_Angle_1,Rotor_Blade_Angle_2,Rotor_Wind_Speed,Rotor_Shaft_Vibration,Rotor_Shaft_Vibration_Redundant,Hydraulic_Oil_Pressure,Hydraulic_Oil_Temp,Hydraulic_Tank_Level,Gearbox_Bearing_Temp,Gearbox_Vibration_X,Gearbox_Vibration_Y,Amb_Ext_Temp,Amb_Humidity,Amb_Wind_Turbulence,Tower_Oscillation,Tower_Fatigue_Index,System_Efficiency_Calc,Operational_Status
North_Coast,Turbine_Model_C,-2.491593185428341,0.2514222116778377,-1.6718190300331943,2.0019194630226376,0.5021876789744233,-1.5215930780494642,-2.2583273669220074,-0.3262654962944086,-0.3262654962944086,0.4856191618772963,-0.333494467539642,0.1102819009175933,3.902090012743514,0.2739009906329633,3.239470967121383,-3.3290417878086775,-1.7934380311763904,0.8585970118261756,-0.7114958474824997,1.4715578182231603,-0.7989908248151676,0
Interior_Valley,Turbine_Model_B,-1.173764741585151,-2.0692472956407935,0.0591161062695467,0.9549621725641236,-0.3601017007367441,0.652867760490913,0.7766269496369539,0.3937090820593664,0.3937090820593664,3.084590650831264,0.150007959159902,-3.547046673107932,2.618788205466336,1.6756126631145902,0.0324301293064057,-4.630763877163524,1.5849719014175636,-0.2782071253878583,1.074884589222174,-0.2235052806466311,0.0238027995549429,1
Interior_Valley,Turbine_Model_D,-0.3786234108290073,3.9040606399090905,1.866771310042857,2.6005803712916835,-3.373483845859956,0.2447356429979963,2.3442575949556463,-0.8695520195234818,-0.8695520195234818,1.444609962214467,-1.3749623026626536,0.8147634484987893,-4.395426929567734,2.9516925417362083,0.4686255291761666,-7.729704846115112,-0.2048910984038994,0.8435768269290418,-0.0992891552715604,0.3208388449256494,0.5873994327079349,2
South_Plains,Turbine_Model_C,1.802227525664143,0.5025915929834308,-0.1797193692832844,-0.034057456808246,2.7379901990348388,3.0767385761702664,-3.841657405633901,-1.4698205331442646,-1.4698205331442646,0.442522049362706,0.7950899854272876,2.628945858042007,2.179522828654322,-0.2146509572747794,2.428849949180486,4.496992879352256,1.694314425134123,-1.5206647168532244,-0.1458301768026244,0.5245728213594545,-0.0712503804668839,0
South_Plains,Turbine_Model_D,1.9681915634691851,0.4777601738168591,-1.520573578337484,3.959732367594782,-0.308928471500994,-0.4140741269401322,0.3636952683882771,-1.4639095255819108,-1.4639095255819108,-2.1441512367348623,0.5886383146759819,0.0064277335137485,1.3329189396151684,1.0625701584486356,5.185518911791969,-2.3053959344236583,-0.1915583845159906,3.3511912982475187,-0.932634940738976,-0.956709767399132,0.4494607844012548,1
North_Coast,Turbine_Model_B,-2.397455350649037,2.52619074887241,-2.189404526938185,-1.338269816951537,1.172806007291432,-2.8321455118276506,-0.4469326190642914,-0.2645255526981032,-0.2645255526981032,-1.3854847478191494,-0.0123975978799091,-0.1143837036061522,1.5896260941240328,-0.6378933261235498,1.0505501460778617,-2.437108414631523,1.0039553797119425,1.235211353149587,-0.1741553603266381,-0.5781285613885185,-1.963691103192818,2
North_Coast,Turbine_Model_A,-1.8754686616004363,1.8436852742492231,-1.9303104519638516,2.9369602324085378,3.068820339785443,0.6468637814743949,-2.0256974278865836,2.7417588444084893,2.7417588444084893,-1.6704300640874,-1.273742146089808,-0.6059437008782618,4.587407719163849,0.6005484982683571,5.1894665821069115,-3.40595570804575,2.119166462935101,2.5223723596003222,-0.1799478601736425,1.8572050299608944,-0.1069122161653377,1
Interior_Valley,Turbine_Model_B,-0.2799205041339099,-0.0245551423630604,0.402548847615836,-0.0451100734134297,1.581180983560221,0.1016584850553532,-1.107123821291695,3.127707780484637,3.127707780484637,0.0665196478006539,0.7051619850337807,-0.6763517823716101,0.6927153169830207,-1.1118583568521538,0.3931077405255557,0.9534375976461442,-1.0632838667120492,3.329797960341769,1.312995714159138,0.4566876017281155,0.4340517615530687,2
North_Coast,Turbine_Model_A,-1.781860214393958,1.7203521096341972,-3.260782458717217,2.260084342494393,1.600464882095867,0.2656659691221593,-0.5024952156692254,-2.3039832749556304,-2.3039832749556304,1.087235945316821,-1.2208029376580831,-0.0622356122592522,5.0534529521903,-1.784862861490354,3.474984278475083,-6.248831539901992,1.528579095294072,-0.7308390610957982,1.031435270983713,0.0031279413876507,-3.3985247415014346,0
North_Coast,Turbine_Model_A,-1.7507906828104818,-2.904368836624257,-3.479528478125407,3.8425100357989894,3.5826252059954995,0.0705040820067097,1.773329798952927,0.4115644923340917,0.4115644923340917,1.2305516493190911,-0.4081532028317496,-1.7420208758299738,6.700306538741916,0.3416902295711713,4.022800937005839,-5.3615279959032955,-1.4339912421241483,0.9927823227947312,-0.2392862611727982,-0.2500820750810613,1.5376287049264146,0
Interior_Valley,Turbine_Model_D,-0.3977081699814828,1.774422745931488,1.4852156070324658,2.257357799317427,-0.9749265839298198,0.2556354810659866,-1.9220271703755656,0.0976125802850524,0.0976125802850524,-0.7329360023311688,-0.3860082324233382,-0.2495809803713687,0.1149223811403966,-0.0534000721255095,2.445848968259476,-2.3576750204657873,0.2105321424341399,-1.3977970166309004,-0.2649396388853357,-0.4563765091395475,-0.981659393378543,1
High_Mountains,Turbine_Model_A,1.0178420227643914,-4.127356847273812,3.37009135053379,-3.2757702784106097,-2.3147109155934387,1.0736454116927034,1.321721225698242,0.4165845598161901,0.4165845598161901,4.205313741263285,-1.465801655139673,-0.8206310026552164,-4.64309617315232,1.747558865633828,-5.636102886721764,3.975889399037315,0.8176250676530157,1.6026102958699573,-0.0973644242729749,-0.3651721740398557,-2.451470436346594,1
High_Mountains,Turbine_Model_C,0.2020017189333354,1.7675586024247474,-0.8286779460006295,1.1386178973684116,-0.3018561104935809,0.5067516715073438,1.2889316049032116,2.2531609258764487,2.2531609258764487,3.3865974900468876,1.0202681311284107,-0.0157191462726076,0.2427921142685097,-0.3671449435846129,-2.836434652485176,-5.368060557474319,-0.5317475782119704,-1.7502536436377965,-1.0888878325320088,-1.373091297716257,0.2039515877247587,2
Interior_Valley,Turbine_Model_B,-1.122781850421106,1.214243437555558,1.922232491490746,0.4162734824793268,-0.3848538570472687,1.0684167243743337,3.36594483519549,-1.1531418677880283,-1.1531418677880283,1.004058933037545,-0.7234495861966272,-1.62838517315802,-1.8270030032902265,-0.7694739645721503,0.505364689937448,-5.822121630564156,-0.3092225861840603,-0.3982090648437636,0.6761063565447023,-1.9079673276010416,-0.7687889792021653,2
High_Mountains,Turbine_Model_B,0.8759119743515393,-4.361565321690528,0.6525594899377933,-0.9968467398972688,0.049343668275664,1.0362365732369192,-1.179517557195909,0.2947833323073752,0.2947833323073752,-2.478994356418398,-0.0931850755490437,0.3951761585940525,0.0104067941880524,-0.937872417514308,0.1991645229646155,7.634748249677795,-1.3452309260022308,1.0189567741176182,-0.7596991897493622,2.4412973352554133,0.1308381091292501,0
Interior_Valley,Turbine_Model_A,-0.5404090794933867,1.961439088939963,0.2737958996695184,-2.8527123726831976,-0.436292672794291,-1.7593609646178077,-1.6278119551166117,-2.198027217849888,-2.198027217849888,-1.1260606274682268,0.6117968549772282,-0.1926882290571397,-0.4676197173191088,-0.1440785034318639,0.5476484907512219,1.474728316419662,-0.6413885909911029,-0.3524162488651824,0.5711321692830056,0.9071734890854212,-0.3046033511621285,0
Interior_Valley,Turbine_Model_D,-0.2706220745753034,0.5139127034068955,-2.385524592710823,2.390497386302508,1.5946704309547015,-0.5216639089507153,2.778365136610861,3.1644295560286695,3.1644295560286695,0.7089934869598095,-0.123077322542465,1.5338809406971226,1.2044265722006355,0.7292329354321656,-1.5571986591385385,-3.09805010244302,0.4701424106779652,-0.8605148269809213,-0.4582820137639931,0.8239125457710665,-2.217154257776065,1
High_Mountains,Turbine_Model_A,-0.0784485756553057,2.823567898613746,0.0647948728878087,-0.3049716896416368,0.7192130370261187,0.4990325426137922,-2.4392817545136887,-1.3697228437224047,-1.3697228437224047,-0.1890667895214191,-1.4102685508469068,-2.846024770337296,2.67866134419059,0.3956754834258207,3.708527599416509,-2.838081324563771,0.1147324983756834,1.2815464895232198,0.4703159838506667,0.2651740009513571,0.1720736938842849,0
South_Plains,Turbine_Model_B,2.884369830122457,-0.0471302344022978,-4.21222842269031,2.2800354365163535,-1.3663024957026897,1.0583980512093023,5.297466100114276,1.8707579323338916,1.8707579323338916,2.9400657639746424,-0.0729893764679273,3.1879775826610706,-1.9524131151781805,-0.5178894197015076,-6.561265322177027,-4.357196819702057,0.0136799724804441,-0.7641695753515289,-0.389696148058525,-0.07927292963128,4.150032171123994,1
North_Coast,Turbine_Model_B,-1.56756535525263,0.6985595971784813,0.7244612215446746,-1.3138304239461542,2.069315476922116,0.3696991604199084,2.2618075895313807,1.8696427104426496,1.8696427104426496,-2.794671278466486,1.0305975583709703,-0.2792101300068259,-1.4163843670533578,0.0557460334676407,-0.350791344193692,1.419494884755021,0.4973810426128146,0.7077380720925281,-0.9433246571886732,0.5424114158107578,0.6791205212175484,2
South_Plains,Turbine_Model_D,2.0411020685606887,-2.3837994408021537,1.16429793065264,-1.4762842035211532,-0.5294860621518219,1.4249749629232418,-3.858792248395475,-1.6633984738705845,-1.6633984738705845,-1.3612804271966863,-0.3462364731479923,-3.219544507149015,2.1922405949528923,-2.2085136332000728,3.134906254640227,4.36503582628117,0.51124459221273,2.3976957619334107,1.507058628626088,0.5304845590589219,-0.5535425118114135,2
South_Plains,Turbine_Model_A,1.2717021938219144,-2.0031278348547534,3.09722531686558,-0.1091171040943298,-2.241749436810284,-0.8107717965812264,0.7395452894352122,4.076641707529755,4.076641707529755,-0.5855152373171351,0.0979203552511589,-3.2798082677674287,-2.577554354006236,-0.952108803561322,-1.8575469371075883,2.6792131229017673,2.101572463476307,2.4043505876575555,-0.0194064138667308,-0.505136202619736,-2.4451104954565506,0
South_Plains,Turbine_Model_B,1.1739905740954577,0.8068813752285484,-0.0141373159616136,0.0669389546005669,1.0881513152942517,0.4456251387705505,-2.909468233807649,-3.1010933187860408,-3.1010933187860408,-0.985618016151932,-0.6547442961872424,1.7108418292019236,1.1043310206352472,-0.4792986033689723,3.727206336837438,3.551064897370437,1.7754618195161993,-0.6815029006763842,0.2432226125376587,-0.5126822423165163,0.1830653147697836,0
Interior_Valley,Turbine_Model_C,-0.7729497010351627,2.4795405066145033,0.9915398012657888,0.204500290221846,1.1670455862401454,-0.3753624172421042,0.8946202013047413,1.25216125681951,1.25216125681951,-1.9700840421147796,1.651202288236477,0.2122130374565931,-1.257589424521916,-0.002008975837406,0.76675741014831,-0.7884880859494476,0.9793932249743896,-0.6199696360800767,-1.809468327810457,-0.4140048155990855,0.9849078688465416,0
North_Coast,Turbine_Model_C,-2.095228786426064,-5.070230854740944,-0.6266665401434661,-0.7701801203952792,2.150853458930602,0.2647916999315617,0.7255135795687075,0.8813571446010282,0.8813571446010282,-1.2665935152195775,1.2282595495987874,-1.990057040021788,2.860875501663934,-0.582583341475789,0.8853059384910655,2.1670874398464326,-0.3672724171458386,0.6728178895592504,-1.396692357857915,1.3567196281166916,-0.5714128011454861,0
North_Coast,Turbine_Model_C,-2.1959983590410586,1.7231664073483004,-1.666554388190782,-3.2789898303216516,2.8564722941748326,-0.774546435208287,0.8682410700187139,-3.619136041781792,-3.619136041781792,-1.8710461220416428,-1.1144180053737225,2.596356245889212,-1.2933091280477425,-0.2362378717501562,1.1738593299210809,1.421593908273925,1.4359105011702642,2.7939809950662258,-0.7065935513713368,0.1554798753273484,-0.4123222271889439,2
Interior_Valley,Turbine_Model_B,-1.0148821071156136,-3.882559522884611,-4.195069752488795,5.432754957698243,-0.2919271080924086,-0.2850072124041018,-0.4336227158774394,0.9487337688760984,0.9487337688760984,-0.2480526842323097,-0.7073904302540963,-1.2925618455728325,7.110441633623604,0.2407008870233337,3.692990938357339,-4.072317317483997,-1.2999598908677903,1.4411074493960534,1.0113570225906594,-0.1562420273735037,1.1246477649847064,0
Interior_Valley,Turbine_Model_C,-1.2787495808429483,-1.3023466363714389,1.1525153096793914,-0.0316345118729592,-2.3906886852977305,0.1831939546720064,-0.4499577355343758,-1.2024079209771397,-1.2024079209771397,1.6751049587213265,0.2057803380305338,-0.8585068622328402,-0.605005614081965,-0.3001485217270745,-0.7536984079386974,-1.1233594756649574,0.0683708670753911,0.4449087227788345,-1.3189707171459548,-0.4594301868319939,-0.7189390329851831,1
South_Plains,Turbine_Model_A,2.6102290885417476,1.1513218669043823,0.075624287338636,0.6966888337535231,4.3088549152000795,0.4495243403548394,-0.323139037497578,1.4405919456085703,1.4405919456085703,2.358992711494023,1.1747750602367029,-1.0557251991156658,1.9835439116019835,0.5560930640878593,2.8902378842840215,-1.094260315900609,0.8049861792659846,2.539495525002693,1.0974543321036374,0.0441730068493367,0.0006866309573382,0
North_Coast,Turbine_Model_A,-1.9448770193874056,0.6272615352609918,-2.0210572283173542,2.295185525542699,1.3155287089176246,-0.623520272320059,1.418472796390665,-1.7389320386932006,-1.7389320386932006,-1.9497932283432269,0.2359185749827679,-2.528320491746801,4.0625350994184135,0.8636559082070251,5.578660235995628,-6.754346214260034,-0.154053855350678,1.2578127981280944,-0.347837250193498,0.94620311611039,-1.861025921168208,1
High_Mountains,Turbine_Model_C,0.363799498153554,0.3299544415588238,1.7791266896089593,-2.5460048616251836,2.8583681855462446,-0.5508009135635743,-0.7856323679868813,-0.2694320647498984,-0.2694320647498984,2.7094990652965945,-0.7710116956699626,-2.86163761612805,1.0286039279742756,0.2614577265916143,1.2325295581180395,-0.2332573298169023,-0.7606554225002641,1.9341254155148184,0.8106166194330606,0.8911698165345724,0.4577810858833254,2
South_Plains,Turbine_Model_A,4.149742918834447,-6.835288083327401,1.1719349510732011,-0.3252664264223501,-6.399098323669058,0.8187168049632468,2.382959214056094,-1.1667372120905644,-1.1667372120905644,1.6695727813471035,0.6226755592398123,0.254947178461204,-5.554898514299887,0.1957666893789831,-6.176777333269266,4.902315347332879,-0.5028280004772827,2.6037801099415145,-1.4545667765746166,-0.7775035316984473,-0.1282484410253509,1
Interior_Valley,Turbine_Model_A,-0.2956548536493484,-0.7805414087710612,-2.4096520661177054,1.3873941512682362,0.7455720808354458,0.2112858424168047,-0.8113343079314176,2.094614336348542,2.094614336348542,-1.4554199884099768,1.036756209303469,2.4729658451598935,1.632522362973528,1.6003619498726518,-0.582920818904292,1.8154611826491016,-0.7212752993056203,-0.5108111508227546,0.6165248068380079,1.3484975462463258,-1.725554597011703,1
High_Mountains,Turbine_Model_B,-0.0951981988443124,2.174438160724669,2.5662351609286573,-1.5118746815991673,-0.3676835446422183,-0.397776270223228,0.3681612908119233,-0.2009857653388009,-0.2009857653388009,-3.469540053917736,-1.6933092267932606,0.9442972010041686,-3.9723713881105303,0.0058068910995668,-0.6620023393990849,3.183016774779498,-0.5394003531595739,-0.9053862559223324,0.3800215362022111,1.6182583765307132,-0.9781892360787529,0
North_Coast,Turbine_Model_D,-2.748529054478015,2.997796535091685,1.8059804807751108,0.2972782260377294,1.0825193649784577,-1.5567035731314662,-1.640590748214215,0.5097379281122463,0.5097379281122463,-0.028505098235819,-0.5830386343266091,0.2868036404195058,0.0268840105711445,-0.5199164826660108,2.2059099284738557,-2.50856066726792,-0.1704357562685407,-1.160442506315121,0.8552977339737292,1.0014112559966164,1.610178552946525,1
Interior_Valley,Turbine_Model_D,-0.6394268519623406,0.3899600251360405,-0.2660094147911782,1.8124540258082225,-0.8244853290052269,0.212049052982255,2.680472126429579,-1.5115083985246085,-1.5115083985246085,-3.4980904710231635,-1.3202303077104374,-0.407921743167738,-0.737071951284685,0.1807930471427409,2.4289093121287215,-2.2469066725710376,-0.2553547743498131,-0.2448393908577972,-0.1926202049234104,-1.6600127185057652,0.2023283972878103,0
Interior_Valley,Turbine_Model_A,-0.7104247896325763,-2.5007305695725135,-2.322191700262824,1.8878493980666764,2.180825656208466,1.482935308498447,-0.5283513185541951,-0.440157957494716,-0.440157957494716,0.1976027728443561,-0.4715617301209079,0.8756915666435356,4.273738900390464,-0.532062949515355,2.03197027919132,0.8258189997465244,-1.2262380183914652,-0.8394947028763772,1.560481320799957,0.7032333369510166,-1.7203113097635612,0
Interior_Valley,Turbine_Model_D,-0.9154074242850058,-0.5664035820086701,-3.389844331168799,4.34258240037958,1.5577917847096103,0.3822619986081066,-0.2195800614405675,0.2745005079588358,0.2745005079588358,0.2099831332380143,0.4563580974896197,3.6430667647605945,3.572718340154586,-0.5500674784756306,2.7174934122201155,-1.8958281182006804,-1.5949102691000627,-1.7334558282564878,0.0373547640597409,-0.7329933388302942,-3.365561815262102,1
Interior_Valley,Turbine_Model_A,-0.5193979141441811,0.7319754959802821,-0.8199294883597587,0.3961876454352187,-1.4702776326137803,-0.7603532931223337,1.293184655023656,1.692859766838477,1.692859766838477,-1.5236246561741886,-2.261095526936192,-0.568435320157757,-0.43915071948976,-0.7637234640463341,-1.806225606674959,-1.861337246002727,-0.1567064601123663,-0.8402751222595558,-0.0231441791587261,-0.1036257407524215,0.8123646858901611,1
South_Plains,Turbine_Model_B,3.4761377041065384,-1.7763782577429592,1.2005440218723116,2.259256279661934,5.732726056553372,0.8351193660804344,-1.7078180482181244,-1.431261615327558,-1.431261615327558,0.0841040129064939,1.5755220856520638,-3.0952871614792707,5.8993272909000245,0.283602323702898,8.429416550712403,1.0633617741028183,0.8075676758415097,0.8686281807455212,0.9622996738960704,1.2464676154369962,-0.6759926784713366,0
High_Mountains,Turbine_Model_A,-0.056564127342419,0.530917912683156,1.655572174783046,0.7243612293945292,-1.322594686673629,-1.1834949450611274,-0.7690852244784289,-1.5823674681759614,-1.5823674681759614,-0.6015158599660542,-1.1522284136647207,0.2933802594839221,-1.4575663064461175,-0.0667680955291788,3.0209897618347874,0.170188130274058,0.7775678448685023,2.3171017505465077,-0.7266259946504726,-1.2316443486018462,-1.6159920654399829,1
Interior_Valley,Turbine_Model_D,-0.7099088011456605,2.550764400575334,1.4530478841406058,3.025392168680593,1.2089605675875896,-0.2410161225788476,1.9818961674885027,1.5504740042860177,1.5504740042860177,-0.5992119117159665,0.3793316349171948,-0.3012556626604051,-1.3285164663766966,2.324455352173671,3.817752567849607,-5.1847919874133925,0.1294776791561619,3.6381021007800185,0.8054920369012312,1.7965103163584404,1.3696629481376892,0
South_Plains,Turbine_Model_A,1.1580869515595589,-3.824740578385774,2.08934724079913,-0.6087965628358041,1.773537354190816,0.3164915725174632,1.82481976881682,3.708681998904504,3.708681998904504,-1.7186464722283656,-0.9507893892358638,-1.8332700283474657,-0.6796935155214122,0.6308981887511246,-1.6766058263709789,5.172380024490882,1.058102351617861,-1.1375613259991435,0.5914589972862775,0.9589586052463104,2.221037296855532,2
High_Mountains,Turbine_Model_B,0.6458552884245158,-1.1009547602641088,1.8909390320693225,-0.8836698451532241,1.4209754851508518,0.3252639422129021,-0.1963288050622609,-3.106073383518506,-3.106073383518506,-2.477131051496223,0.7558075022676404,-1.6842767285222862,0.5058133126395488,0.235108094431599,4.660757431702265,3.295611334175324,-0.4047482504085384,1.0720610911556123,-1.0936808904107305,0.7788325589729932,1.815859486508658,0
Interior_Valley,Turbine_Model_A,-0.9479413719372204,-0.1926526735689243,-1.3550971278380517,-0.216929446546449,-3.9128297398285783,0.8530110787112374,0.7756271218395308,-2.080755444431973,-2.080755444431973,-1.1804033220453474,0.0998786613783779,2.4564924182039176,-3.185358346841555,1.1777384440534129,-2.338998060036624,0.4714201831262811,-0.1501562826527649,1.9113609294845673,-2.002176306936686,2.436556628907976,-0.85797165861154,1
South_Plains,Turbine_Model_A,2.5402015379559284,-4.1249912164794145,5.35378851989888,-4.950224490419585,3.3200347176357226,0.7479878306945199,0.2726974966693724,-2.749845556827723,-2.749845556827723,-3.73988745245405,2.5791486617416366,-1.8080264816699672,-3.2934659232296406,0.8516859039552902,2.5891173838837953,11.937711669773284,0.8147060337991293,1.5150939493917173,0.6519930336342935,-0.2696660076091031,-0.9112010767208296,0
South_Plains,Turbine_Model_B,3.574110666136482,-2.975862702901198,0.1646168491315365,0.3668027074399999,-1.1950546650772966,0.4962111780711208,3.0625591092093294,0.3884018328213522,0.3884018328213522,-1.236770590406875,-0.6236660036497033,-0.6680048118385946,-2.837037323677691,0.3865401372697064,-1.7858343333598778,2.8047815655355017,-1.368226408966541,3.7940143399098623,-1.476706146983759,0.0455822416324662,-0.255860144071382,1
Interior_Valley,Turbine_Model_B,-1.454779767729049,0.0104870530029413,-0.5399764627097449,0.645162835578845,0.5463952142602242,-0.2644843401921465,-0.4764147990828303,-2.461554071562415,-2.461554071562415,-0.7349644822115029,-0.761961152351519,-1.2298943127270103,2.5240519055445696,-1.515186735329357,4.200033005960191,-2.068395616347971,0.6210913109610886,1.0889619858037831,-0.6620586598465902,1.385345058038023,-0.3362226500613914,0
Interior_Valley,Turbine_Model_B,-0.5024384513215995,-0.0161110634224653,-1.1242165343763146,-2.386614013110272,0.7311427223014947,0.4530320585767342,-1.7908014606891616,-3.991310791378101,-3.991310791378101,-1.8796654375042128,-0.7796896082626837,1.3670280761206992,0.4627360293219328,-1.0533065380861193,1.8633746743200492,3.477355613422583,-0.2595999869344092,0.9945968615680414,0.0129518705987527,-1.2462950884193895,-0.745853310849805,2
North_Coast,Turbine_Model_D,-3.0225057597281415,3.7660452170759022,0.5671865999657395,3.3439868407005218,-0.3920134441142553,-0.0119747710203903,0.3097365239921644,-1.1562581745602352,-1.1562581745602352,-0.1324858829169505,-1.1629185816975751,0.5042249732963253,0.0747684753561504,0.5148488815779683,5.070674460322037,-7.000589842625662,0.1096066544185926,2.4222074077720803,-0.2107253808633598,-0.0492850244094288,-0.2717992286085143,1
High_Mountains,Turbine_Model_B,1.0701130131645922,2.3466116663937786,-0.0698985644063258,2.1956877257851115,0.054100519174249,0.1064025163735372,-4.066121741903205,-1.490131541363478,-1.490131541363478,-0.4292497953822203,-0.1464481033257527,-1.4739138228335864,3.4238368181691534,-1.641603163096282,6.084310191749879,-2.83044480418768,-0.2601242560055389,1.3985983706677685,-1.2365246371344925,-0.2006815256016776,-0.0453374282689476,0
High_Mountains,Turbine_Model_A,-0.1473517468890147,-0.96805950628374,0.5524770131615688,3.988884191695882,-2.9813196549919705,0.8802890459999818,3.5791266755517097,-0.5602318894573446,-0.5602318894573446,-0.4709112645146048,0.4181233489630717,-0.7207543175003258,-2.0425931132330177,1.2695956190210125,2.1345097024478425,-5.653394897246689,1.2655376693747136,3.638353622913628,-1.606647834476841,1.1705452448143645,0.1260918951609917,0
South_Plains,Turbine_Model_C,2.670591935643517,-2.629603951723718,1.1554299005399078,-0.8621608162923426,-0.0819250532806929,-0.0833805439871393,-0.625569491448754,0.2865804323346892,0.2865804323346892,-0.5028002510295375,-0.0107997184050407,-2.371720405075067,0.167417164087675,2.264499332800076,-0.4984796868235533,3.4273564990759464,-0.6552372331488049,1.0820511151132952,0.1752242420219845,0.3532566246660792,0.1022594924193327,0
North_Coast,Turbine_Model_B,-2.1729646970925462,-4.680737815261363,-2.925290940138865,6.011893106567736,3.2781602400833343,-0.7623219057173729,0.4663612166965211,-0.0753275964860362,-0.0753275964860362,-0.0305406740321438,-0.3582090390862598,-1.8149158870255628,8.326125526334263,2.3535980412674076,6.204102536130152,-5.334592143485474,-1.3388941295723067,0.4636127739786425,-0.2241764479662069,-0.2284062489078736,0.4947036544965519,0
High_Mountains,Turbine_Model_C,0.5668660336459478,-0.7887554183530339,3.631663354833651,0.4772511452739192,2.4359230385770276,-0.8574006251371635,-1.0306966249485616,1.0720306110241522,1.0720306110241522,-0.7497565241256878,-0.1674791845017,-3.565306879645064,1.1357919836976773,0.4559679725475975,5.601717887703247,0.5033315835649922,-0.1080518138278587,2.9375762044440963,-1.6306495430317038,1.9935216944247816,2.492915079445608,0
South_Plains,Turbine_Model_A,1.902760935391245,1.2389390795660484,-0.6839259123194057,1.9193754174977005,0.7845558530786183,-0.466583735478854,1.6893688560324025,3.127736402980596,3.127736402980596,-0.6168207971623159,-0.941045367376882,0.2231256664469485,-0.2042966512365239,0.6259211983576692,0.3502761273207205,-1.345631160135425,0.410210684343616,0.7945276336190203,2.0320014027881372,0.8973536736247881,-0.2978542141411028,1
Interior_Valley,Turbine_Model_C,-1.3773243553109822,2.2178392277027204,-3.6673137718253894,0.4005688350731455,1.391508143767427,-0.4330081567606905,1.231946119969438,0.0599107434140344,0.0599107434140344,-1.3677639424879686,0.3899822694225109,0.1457885079912375,2.7103501202941547,0.2542854442038917,0.6079425801213386,-4.114045135696505,2.111295525140276,-0.0281612188143577,0.5378580707980342,0.9678782218365596,-3.4908418500982603,2
Interior_Valley,Turbine_Model_B,-0.7751356302556425,1.081179691790518,-3.6126196018411263,0.6302920729389528,-3.871348090861621,-0.5896196310097999,0.1028015955169369,-0.1260725638239226,-0.1260725638239226,-2.39763254744251,-1.146396870338272,-1.2273852186581478,2.0348784360906635,-0.386584130267503,-2.172130289689058,-3.144613274647954,-2.6123550563517903,-3.281493911192394,0.4378548173666333,-0.8497367439111699,-2.389828480309854,1
North_Coast,Turbine_Model_B,-1.7013849274618973,2.4305326768235234,1.043379303072752,0.7098549098963817,-1.0208018296250794,2.8835853744109934,0.6476529691247703,1.367432633879187,1.367432633879187,-0.418191581677717,-0.9206099049595218,-1.9761234756016477,-0.812998301370502,0.7567161009448617,0.8365364060625218,-4.536153365578408,-2.055203271874439,1.464315113346798,-0.2847801999748218,-0.0260251902106715,-0.8228530481131627,2
Interior_Valley,Turbine_Model_B,-0.6990053510839846,0.4925883454549186,-0.7835764110620367,1.635139320398918,0.7023314315114471,-1.5825797612005557,-0.124858343945861,-0.3211690107369815,-0.3211690107369815,0.6224953422207173,-2.1682350071303564,-0.7444032645496599,1.903864335257093,-0.2881362683468053,2.372071081924835,-3.150220070136974,-1.5287097495043251,1.3133818612341277,-0.8433607252387859,-0.4942206460756721,-0.5317200841837448,2
High_Mountains,Turbine_Model_C,0.9333128632003782,-0.1180290255258008,-0.5220496510689787,3.2116481944486717,0.7743858642499523,0.0596974530065804,0.9352764379053762,1.5397748557998143,1.5397748557998143,-1.4088756478773676,-0.457669950821098,0.2707506948934617,0.9015664099400702,1.6602159303966162,2.422305896840524,-2.1850045106037084,0.9987976848266044,0.927944581728652,0.2670792696713988,-0.681302935745511,-0.4869854734572211,2
Interior_Valley,Turbine_Model_A,-1.109925944598367,-0.0839177049295639,-1.3984515965580138,0.3977711238070282,-2.892262471652389,-0.0520452393554474,2.6919106986087917,-1.315270185255325,-1.315270185255325,0.6035703030884252,0.2115633172209174,3.0388262352419364,-3.865206021526306,-0.7670233011261639,-3.20076793808243,-1.0593351874963324,-0.111879970937312,1.7095630924517244,-0.8342626862307351,0.8030454019321728,0.3920281397578873,1
North_Coast,Turbine_Model_B,-2.0518462692583257,-1.1995017999739217,0.9752358615345018,0.2642760290723562,-0.8638769621165641,-0.1547329391127318,-0.3232393448956797,-1.808214344595353,-1.808214344595353,2.265708663500284,0.5145537957409209,-1.9713057394901392,1.0852543184337284,1.4266759448958062,1.0334311528946762,-3.687407194550645,-1.0553633100191813,1.745671955043649,1.5198217058251604,-2.253734381009655,-0.8584752538167647,1
High_Mountains,Turbine_Model_A,0.8820283525753712,2.8355297058460884,1.3488359074963907,-1.089438518935804,3.423730887549711,-0.4260730692821419,-2.771490388974227,4.529068337670244,4.529068337670244,0.8880997003361831,-1.2823232764241814,0.3927857086798378,0.6682500012536734,-1.3196768153453209,-0.2161456465352858,1.9053373241985536,-0.9992492554456776,-1.7438893916104417,0.7173863839949984,-0.7432516262121078,-0.3181654924235667,0
